DirTravel,Length_3D,StateID_Local,BikeLane,STSGMT_ID,PCI,PCI_Notes,Class_Thematic,Restriction_Truck,CrossSt_From,Class_Special,Rte_Description,CrossSt_To,PCI_Source,Addr_Min,StateID_Geo,OBJECTID,Addr_Max,Alias,PCI_Date,LucitySyncDate,TrafficCalming,LifeCycle,Creator,StateID_VDOTEdge,StateID_RCL,Private,DateCreated,Travel_Min,Shape.STLength(),SpeedLimit,Alias_911,StreetName
MD,158.80512881,,0,ST0030002,,,5,,7TH ST,0,,END,,0,,2086,0,,,1475205263000,,Paper,,,,0,,0.07218414,158.80122117829123,25,,ADAMS ST
MD,153.65366055,,0,ST0283011,,,5,,LUCADO PL,0,,END,,300,,2087,399,,,1475205265000,,Paper,,,,0,,0.06984257,153.63831370354865,25,,COURT ST
MD,312.50633344,,0,ST0721006,,,5,,BLACKWATER ST-Paper,0,,BLACKFORD ST-Paper,,0,,2088,0,,,1475205267000,,Paper,,,,0,,0.14204833,305.36301113876834,25,,MAPLE ST
MD,570.33932608,,0,ST0743002,,,5,,SELF,0,,HOLLINS MILL RD,,0,,2089,0,,,1475205269000,,Paper,,,,0,,0.25924514,567.8491064132634,25,,MCKINLEY ST
MD,159.41105959,,0,ST0161003,,,5,,SELF,0,,RYAN ST-Paper,,0,,2090,0,,,1475205271000,,Paper,,,,0,,0.07245957,146.6458923763427,25,,BRIDGE ST
MD,279.81990644,,0,ST0520002,,,5,,SELF,0,,END,,4732,,2091,4735,,,1475205272000,,Paper,,,,0,,0.12719086,278.0978667119603,25,,HERITAGE DR
MD,789.24252071,,0,ST1038001,,,5,,FIELDALE RD,0,,END,,0,,2092,0,,,1475205273000,,Paper,,,,0,,0.3587466,786.4786441091659,25,,ROCKY RUN RD
MD,553.96772282,,0,ST0000090,,,5,,LINK RD,0,,END,,0,,2094,0,,,1475205277000,,Paper,,,,0,,0.25180351,546.6461205887655,25,,
MD,489.24949731,,0,ST0115006,,,5,,SELF,0,,SELF,,0,,2095,0,,,1475205281000,,Paper,,,,0,,0.22238614,486.9688937965977,25,,BEVERLY HILLS CIR
MD,467.45659415,,0,ST0715001,,,5,,CHEESE CREEK RD,0,,END,,100,,2097,199,,,1475205282000,,Paper,,,,0,,0.21248027,466.00004451916953,25,,MALDEN PL
MD,271.27815422,,0,ST0246005,,,5,,PEAKLAND PL & CROSSOVER,0,,BOONSBORO RD,,0,,2098,0,,,1475205284000,,Paper,,,,0,,0.12330825,271.27145732321526,25,,CLAYTON AVE
MD,186.91669854,,0,ST0513006,,,5,,SELF,0,,SELF,,0,27388153087,2099,0,,,1475205285000,,Paper,,,154746,0,,0.08496213,186.57566445007387,25,,HEATH AVE
MD,288.50357708,,0,ST0942002,,,5,,HIGH ST,0,,END,,700,,2100,799,,,1475205288000,,Paper,,,,0,,0.13113798,280.3855770308134,25,,PEYTON ST
MD,306.3997454,,0,ST1312001,,,5,,POPLAR ST,0,,HIGH ST-Paper,,1,,2101,2,,,1475205290000,,Paper,,,,0,,0.13927261,302.0037570732285,25,,WINFREE ST
MD,117.22541828,,0,ST0215002,,,5,,SELF,0,,FLORIDA AVE,,0,,2102,0,,,1475205291000,,Paper,,,,0,,0.05328428,112.0478155776682,25,,CEDAR ST
MD,126.31869443,,0,ST0320002,,,5,,OPAL ST,0,,CHESTNUT ST-Paper,,0,,2103,0,,,1475205293000,,Paper,,,,0,,0.05741758,124.00109043765997,25,,DIAMOND ST
MD,152.99918967,,0,ST0704001,,,5,,BEGIN,0,,ROBBINS ST-Paper,,100,,2104,199,,,1475205297000,,Paper,,,,0,,0.06954508,152.71031887473876,25,,LYTTON ST
MD,210.47468527,,0,ST0698002,,,5,,BEGIN,0,,BLAIR ST,,2500,,2105,2599,,,1475205298000,,Paper,,,,0,,0.09567031,210.43829088604087,25,,LUCK ST
MD,815.52114461,,0,ST0716002,,,5,,SOUTH ST-Paper,0,,CONFEDERATE AVE,,0,,2106,0,,,1475205299000,,Paper,,,,0,,0.37069142,814.4393434034365,25,,MANASSAS ST
MD,176.71742939,,0,ST0245014,,,5,,BEGIN,0,,LUCADO PL,,300,,2107,399,,,1475205305000,,Paper,,,,0,,0.0803261,176.59601525355882,25,,CLAY ST
MD,267.88653415,,0,ST0698003,,,5,,BLAIR ST,0,,FLINT ST-Paper,,2600,,2108,2699,,,1475205307000,,Paper,,,,0,,0.1217666,263.8745138106667,25,,LUCK ST
MD,263.71415625,,0,ST0336006,,,5,,BEGIN,0,,SELF,,0,,2109,0,,,1475205308000,,Paper,,,,0,,0.11987007,261.6300731147627,25,,DUDLEY ST
MD,120.8780481,,0,ST0593006,,,5,,D ST-Paper,0,,BARBOUR ST-Paper,,324,,2110,399,,,1475205309000,,Paper,,,,0,,0.05494456,116.11906397542245,25,,JOHNSON ST
MD,44.1272974,,0,ST0185006,,,5,,JOHNSON ST-Paper,0,,SELF,,0,,2111,0,,,1475205311000,,Paper,,,,0,,0.02005786,43.62959478109167,25,,C ST
MD,518.2514935,,0,ST1063002,,,5,,BRIDGE ST-Paper,0,,BLACKWATER ST-Paper,,300,,2112,399,,,1475205312000,,Paper,,,,0,,0.23556886,514.6956983058735,25,,RYAN ST
MD,361.33658786,,0,ST1397001,,,5,,LANGHORNE RD,0,,PENINSULAR ST,,1000,,2113,1999,,,1505395198000,,Paper,,,,0,,0.1642439,350.0693455098947,25,,MOSES LN
MD,606.07091605,,0,ST0888003,,,5,,MAIN ST-Paper,0,,END,,0,,2114,0,,,1475205315000,,Paper,,,,0,,0.27548678,603.7606857369205,25,,OLIVE ST
MD,623.15135894,,0,ST0888004,,,5,,MAIN ST-Paper,0,,MAIN ST-Paper,,0,,2115,0,,,1475205316000,,Paper,,,,0,,0.28325061,619.2097256609195,25,,OLIVE ST
MD,323.20635057,17,0,ST0003004,93,,5,,PIERCE ST,0,,BUCHANAN ST,Fugro,1600,30558156176,2116,1699,TENTH ST,02/15,1475205318000,,Completed,,,155858,0,,0.14691197,322.81278091402385,25,,10TH ST
MD,154.58580453,18,0,ST0004016,75.33333333,Consolidated from multiple records,5,,BEGIN,0,,COMMERCE ST,Fugro,1,31895156984,2117,99,ELEVENTH ST,01/15,1475205320000,,Completed,,,158436,0,,0.07026627,153.66495518831334,25,,11TH ST
MD,69.68367144,,0,ST0004017,,Except-Road does not exist,5,,BEGIN,0,,JEFFERSON ST,Fugro,0,31961157028,2118,0,ELEVENTH ST,,1475205322000,,Paper,,,158437,0,,0.0316744,69.67680422756516,25,,11TH ST
FT,323.53760724,31,0,ST0004008,16,,5,,MAIN ST,0,,CHURCH ST,Fugro,200,31752156883,2119,299,ELEVENTH ST,01/15,1475205323000,,Completed,,,158438,0,,0.14706254,322.70889098491915,25,,11TH ST
MD,333.32851493,,0,ST0004011,89,,5,,MADISON ST,0,,HARRISON ST,Fugro,600,31430156655,2120,699,ELEVENTH ST,01/15,1475205324000,,Completed,,,158439,0,,0.15151296,328.5327331141278,25,,11TH ST
FT,327.90480744,,0,ST0004018,90,,5,,CHURCH ST,0,,COURT ST,Fugro,300,31671156826,2121,399,ELEVENTH ST,01/15,1475205326000,,Completed,,,158440,0,,0.14904763,325.2568877723075,25,,11TH ST
MD,335.14830979,23,0,ST0004009,99,,5,,JACKSON ST,0,,POLK ST,Fugro,900,31189156481,2122,999,ELEVENTH ST,01/15,1475205327000,,Completed,,,155859,0,,0.15234014,334.8062232426319,25,,11TH ST
MD,332.07912622,24,0,ST0004010,99,,5,,POLK ST,0,,MONROE ST,Fugro,1000,31106156423,2123,1099,ELEVENTH ST,01/15,1475205329000,,Completed,,,155860,0,,0.15094505,331.71728870796505,25,,11TH ST
MD,323.79944456,21,0,ST0004012,99,,5,,HARRISON ST,0,,FEDERAL ST,Fugro,700,31349156598,2124,799,ELEVENTH ST,01/15,1475205330000,,Completed,,,155861,0,,0.14718156,322.80275001329625,25,,11TH ST
MD,313.74606091,25,0,ST0004013,86,,5,,MONROE ST,0,,TAYLOR ST,Fugro,1100,31024156369,2125,1199,ELEVENTH ST,01/15,1475205331000,,Completed,,,155862,0,,0.14261184,312.9896898878344,25,,11TH ST
TF,325.2799973,36,0,ST0005016,,Except-Road under construction,3,,COMMERCE ST,0,,MAIN ST,Fugro,100,31896156851,2126,199,TWELFTH ST,,1475205333000,,Completed,,149551,158441,0,,0.12321212,323.63355408285685,30,,12TH ST
MD,321.82915139,,0,ST0005010,41,,2,,MAIN ST,0,,CHURCH ST,Fugro,200,31816156793,2127,299,TWELFTH ST,01/15,1475205335000,,Completed,,149550,158442,0,,0.12190498,321.29046436509475,30,,12TH ST
MD,329.4050792,,0,ST0005023,55,,2,,CHURCH ST,0,,COURT ST,Fugro,300,31736156735,2128,399,TWELFTH ST,01/15,1487181728000,,Completed,,149552,158443,0,,0.12477465,329.2528543055772,30,,12TH ST
MD,342.21908193,,0,ST0005020,63,,2,,COURT ST,0,,CLAY ST & GRACE ST,Fugro,400,31652156676,2129,499,TWELFTH ST,01/15,1487181729000,,Completed,,149556,158444,0,,0.12962844,341.5874977174029,30,,12TH ST
MD,299.14034734,,0,ST0005014,37,,2,,CLAY ST & GRACE ST,0,,MADISON ST & DUNBAR DR,Fugro,500,31572156621,2130,599,TWELFTH ST,01/15,1475205339000,,Completed,,150015,158445,0,,0.11331073,298.3841024847208,30,,12TH ST
MD,320.24156374,,0,ST0005019,70,,2,,HARRISON ST,0,,FEDERAL ST,Fugro,700,31414156509,2131,799,TWELFTH ST,01/15,1475205340000,,Completed,,149562,158446,0,,0.12130362,319.38435909284124,30,,12TH ST
MD,333.72595829,43,1,ST0005021,100,,2,,POLK ST,0,,MONROE ST,Fugro,1000,31170156336,2132,1099,TWELFTH ST,01/15,1475205342000,,Completed,,149377,155863,0,,0.12641134,333.6618220641894,30,,12TH ST
MD,656.4234024,59,0,ST0005013,72,,2,,FEDERAL ST,0,,POLK ST,Fugro,800,31293156423,2133,999,TWELFTH ST,01/15,1475205343000,,Completed,,149561,155864,0,,0.24864522,653.9440369275977,30,,12TH ST
MD,321.04830088,49,1,ST0005005,87,,2,,PIERCE ST,0,,BUCHANAN ST,Fugro,1600,30688155994,2134,1699,TWELFTH ST,01/15,1475205345000,,Completed,,149384,156147,0,,0.1216092,320.5136600392707,30,,12TH ST
MD,328.35368556,48,1,ST0005009,96,,2,,FILLMORE ST,0,,PIERCE ST,Fugro,1500,30768156051,2135,1599,TWELFTH ST,01/15,1475205346000,,Completed,,149381,156148,0,,0.12437639,327.75793148538384,30,,12TH ST
MD,363.21550856,,0,ST0110001,,,5,,PATTERSON ST-Paper,0,,END,,2437,,2136,2499,,,1475205348000,,Paper,,,,0,,0.16509795,349.55342246067755,25,,BENTON ST
MD,202.3526328,,0,ST1185001,,,5,,MCCONVILLE RD,0,,END,,100,,2137,199,,,1475205349000,,Paper,,,,0,,0.09197846,201.58857693261464,25,,TIMBERLINE DR
MD,434.27406148,,0,ST1032001,,,5,,BEGIN,0,,GALT ST-Paper,,1700,,2138,1799,,,1475205351000,,Paper,,,,0,,0.1973973,433.67956754440786,25,,ROBERTS ST
MD,168.10383021,,0,ST0606025,,,5,,STARVIEW ST-Paper,0,,END,,2600,,2139,2699,,,1475205352000,,Paper,,,,0,,0.07641083,167.29124834181448,25,,KEMPER ST
MD,193.0847054,,0,ST1082001,,,5,,OLD FOREST RD,0,,END,,1,,2140,2,,,1475205354000,,Paper,,,,0,,0.08776577,192.72002388714446,25,,SAXON PL
MD,354.57310134,,0,ST1132001,,,5,,KINGS DR,0,,END,,100,,2141,199,,,1475205356000,,Paper,,,,0,,0.16116959,354.06422658060535,25,,STEPHENS DR
MD,477.66601275,,0,ST0611002,,,5,,NELSON ST,0,,PIKE ST-Paper,,0,,2142,0,,,1475205357000,,Paper,,,,0,,0.21712091,476.4150860694418,25,,KENT ST
MD,360.71077633,,0,ST0606026,,,5,,OTEY ST,0,,STARVIEW ST-Paper,,2500,,2143,2599,,,1475205359000,,Paper,,,,0,,0.16395944,358.9040003235662,25,,KEMPER ST
MD,103.27627008,,0,ST0517004,,,5,,SELF,0,,15TH ST-Paper,,0,,2144,0,,,1475205360000,,Paper,,,,0,,0.04694375,103.03721658824475,25,,HENDRICKS AVE
MD,252.41507272,,0,ST0871012,,,5,,SELF,0,,JOHN CAPRON RD-Paper,,0,,2145,0,,,1475205361000,,Paper,,,,0,,0.11473412,251.82781895857897,25,,ODD FELLOWS RD
MD,121.52462933,,0,ST0871013,,,5,,JOHN CAPRON RD-Paper,0,,END,,0,,2146,0,,,1475205363000,,Paper,,,,0,,0.05523846,120.9720889578742,25,,ODD FELLOWS RD
MD,731.0397704,,0,ST0036003,,,5,,ASPEN ST-Paper,0,,HOLLY ST-Paper,,1700,,2147,1799,,,1475205364000,,Paper,,,,0,,0.3322908,722.0659608404404,25,,ALBANY ST
MD,946.39978087,,0,ST0126003,,,5,,SYCAMORE ST-Paper,0,,HOLLINS MILL RD,,1000,,2148,1099,,,1475205366000,,Paper,,,,0,,0.43018171,942.5296124450955,25,,BLACKWATER ST
MD,324.89185964,,0,ST0126004,,,5,,HICKORY ST-Paper,0,,MAPLE ST-Paper,,800,,2149,899,,,1475205367000,,Paper,,,,0,,0.14767811,324.78164270211886,25,,BLACKWATER ST
MD,399.46050888,,0,ST0123005,,,5,,HICKORY ST-Paper,0,,MAPLE ST-Paper,,0,,2150,0,,,1475205369000,,Paper,,,,0,,0.18157295,385.6756667922673,25,,BLACKFORD ST
MD,36.8416993,,0,ST0123006,,,5,,SELF,0,,HICKORY ST-Paper,,0,,2151,0,,,1475205370000,,Paper,,,,0,,0.01674622,34.20496419708415,25,,BLACKFORD ST
MD,321.14203751,,0,ST0526001,,,5,,BLACKFORD ST-Paper,0,,BLACKWATER ST-Paper,,0,,2152,0,,,1475205372000,,Paper,,,,0,,0.14597365,306.56967610861506,25,,HICKORY ST
MD,346.23917043,,0,ST0526002,,,5,,RIVERMONT AVE,0,,BLACKFORD ST-Paper,,0,,2153,0,,,1475205373000,,Paper,,,,0,,0.15738144,326.88076768238653,25,,HICKORY ST
MD,634.1181093,,0,ST0123007,,,5,,MAPLE ST-Paper,0,,SCOTT ST-Paper,,900,,2154,999,,,1475205375000,,Paper,,,,0,,0.2882355,627.3260498649358,25,,BLACKFORD ST
MD,934.17396178,,0,ST0126005,,,5,,MAPLE ST-Paper,0,,SYCAMORE ST-Paper,,900,,2155,999,,,1475205376000,,Paper,,,,0,,0.42462452,934.0052461388619,25,,BLACKWATER ST
MD,219.16194365,,0,ST0123008,,,5,,SCOTT ST-Paper,0,,END,,0,,2156,0,,,1475205378000,,Paper,,,,0,,0.09961906,215.32823172480312,25,,BLACKFORD ST
MD,197.43412192,,0,ST0378003,,,5,,SELF,0,,BELMONT ST-Paper & HELBIG LOOP-Paper,,0,,2157,0,,,1475205379000,,Paper,,,,0,,0.08974278,197.1726724463898,25,,ESMOND ST
MD,288.25850058,1072,0,ST0266006,89,,5,,BIRCH ST,0,,TURN LANE,Fugro,2224,29616159390,2158,2240,,02/15,1475205381000,,Completed,,,154176,0,,0.13102659,288.02564701468964,25,,COLUMBIA AVE
MD,362.80139449,1069,0,ST0266003,88,,5,,CORK ST,0,,ASH ST,Fugro,2200,29762159323,2159,2219,,02/15,1475205382000,,Completed,,,154177,0,,0.16490972,362.6347426324197,25,,COLUMBIA AVE
MD,225.87488655,3307,0,ST0983002,91,,5,,MEMPHIS AVE,0,,RIVERMONT AVE,Fugro,124,29419159517,2160,199,,02/15,1475205384000,,Completed,,,154178,0,,0.1026704,225.7522852030032,25,,QUINLAN ST
MD,730.44055553,,0,ST0983001,,,5,,BEGIN,0,,NORFOLK AVE,,1,29244159705,2161,99,,,1475205385000,,Completed,,,154179,1,,0.33201843,729.8966014781228,25,,QUINLAN ST
MD,293.52549846,2474,0,ST0706001,97,,5,,IRVINGTON ST,0,,END,Fugro,2100,30037159459,2162,2199,,02/15,1475205386000,,Completed,,,154180,0,,0.13342068,292.9338581805697,25,,MACLEOD ST
MD,554.22750881,,0,ST0523001,,,5,,GILLIAM AVE-Paper,0,,PAXTON AVE,,0,,2163,0,,,1475205388000,,Paper,,,,0,,0.25192159,551.6882403213762,25,,HESTER AVE
MD,184.37483005,,0,ST0925002,,,5,,VISTA AVE,0,,END,,0,,2164,0,,,1475205390000,,Paper,,,,0,,0.08380674,184.12455753297772,25,,PAXTON AVE
MD,348.0726957,,0,ST0115007,,,5,,SELF,0,,SELF,,0,,2165,0,,,1475205391000,,Paper,,,,0,,0.15821486,346.8815637671326,25,,BEVERLY HILLS CIR
MD,409.74497464,,0,ST0604001,,,5,,OLD TRENTS FERRY RD,0,,END,,0,,2166,0,,,1475205392000,,Paper,,,,0,,0.18624771,408.40796317626604,25,,KEEL ST
MD,228.42564269,,0,ST0593004,,,5,,E ST-Paper,0,,F ST,,500,,2167,599,,,1475205394000,,Paper,,,,0,,0.10382983,226.69352062949145,25,,JOHNSON ST
MD,437.64442912,,0,ST1217001,,,5,,HESTER AVE-Paper,0,,NORTH PRINCETON CIR,,0,,2168,0,,,1475205395000,,Paper,,,,0,,0.19892928,419.67524931626406,25,,VALLEY DR
MD,256.44860941,,0,ST0800002,,,5,,SELF,0,,END,,0,,2169,0,,,1475205397000,,Paper,,,,0,,0.11656754,253.8722942802718,25,,MOREY PL
MD,388.45202055,,0,ST1342008,,,5,,DUNCAN ST-Paper,0,,ECTOR ST-Paper,,700,,2170,799,,,1475205398000,,Paper,,,,0,,0.1765691,368.48645272869607,25,,YORK ST
MD,156.94017807,,0,ST1342009,,,5,,ECTOR ST-Paper,0,,END,,800,,2171,899,,,1475205400000,,Paper,,,,0,,0.07133644,152.44201573290408,25,,YORK ST
MD,326.1886896,365,0,ST0021010,21,,5,,HARRISON ST,0,,FEDERAL ST,Fugro,700,31151156873,2172,799,EIGTH ST,02/15,1475205401000,,Completed,,149121,155869,0,,0.14826758,326.0541482129908,25,,8TH ST
MD,324.97613528,367,0,ST0021007,0,,5,,JACKSON ST,0,,POLK ST,Fugro,900,30991156760,2173,999,EIGTH ST,02/15,1475205402000,,Completed,,149119,155870,0,,0.14771642,323.0554918169124,25,,8TH ST
MD,332.96322166,368,0,ST0021017,46,,5,,POLK ST,0,,MONROE ST,Fugro,1000,30909156703,2174,1099,EIGTH ST,02/15,1475205404000,,Completed,,149176,155871,0,,0.15134691,332.2844981782831,25,,8TH ST
MD,323.636894,369,0,ST0021006,50,,5,,MONROE ST,0,,TAYLOR ST,Fugro,1100,30828156645,2175,1199,EIGTH ST,02/15,1475205405000,,Completed,,149175,155872,0,,0.14710767,322.5120221350171,25,,8TH ST
TF,322.14069913,344,0,ST0020009,0,,5,,COURT ST,0,,CLAY ST,Fugro,400,31329157133,2176,499,SEVENTH ST,01/15,1475205407000,,Completed,,,155873,0,,0.14642759,321.7961002846556,25,,7TH ST
MD,329.09709736,342,0,ST0020012,70,,5,,MAIN ST,0,,CHURCH ST,Fugro,200,31492157247,2177,299,SEVENTH ST,01/15,1475205408000,,Completed,,,158449,0,,0.14958958,327.2296380841445,25,,7TH ST
TF,320.47959902,348,0,ST0020013,47,,5,,FEDERAL ST,0,,JACKSON ST,Fugro,800,31006156905,2178,899,SEVENTH ST,01/15,1475205410000,,Completed,,,155875,0,,0.14567254,319.69380144762846,25,,7TH ST
TF,321.84257045,349,0,ST0020008,7,,5,,JACKSON ST,0,,POLK ST,Fugro,900,30926156850,2179,999,SEVENTH ST,01/15,1475205411000,,Completed,,,155876,0,,0.14629207,317.65883298820927,25,,7TH ST
MD,332.07537961,356,0,ST0020007,79,,5,,FILLMORE ST,0,,PIERCE ST,Fugro,1500,30442156507,2180,1599,SEVENTH ST,01/15,1475205413000,,Completed,,,155877,0,,0.15094335,330.6369251788145,25,,7TH ST
TF,241.09331204,352,0,ST0020001,0,,5,,TAYLOR ST,0,,PARK AVE,Fugro,1200,30694156685,2181,1265,SEVENTH ST,01/15,1475205414000,,Completed,,,155878,0,,0.10958786,239.65112022480122,25,,7TH ST
MD,309.86044977,355,0,ST0020017,43,,5,,FLOYD ST,0,,FILLMORE ST,Fugro,1400,30523156562,2182,1499,SEVENTH ST,01/15,1475205416000,,Completed,,,155879,0,,0.14084565,308.01154581261267,25,,7TH ST
FT,265.05338265,336,0,ST0019002,39,,5,,MONROE ST,0,,PARK AVE,Fugro,1100,30708156829,2183,1197,SIXTH ST,02/15,1475205417000,,Completed,,,155880,0,,0.12047881,263.3362786051822,25,,6TH ST
FT,326.33934013,330,0,ST0019008,31,Consolidated from multiple records,5,,CLAY ST,0,,MADISON ST,Fugro,500,31184157165,2184,599,SIXTH ST,02/15,1475205418000,,Completed,,,155881,0,,0.14833606,325.9386570015048,25,,6TH ST
FT,332.07677592,328,0,ST0019010,0,,5,,CHURCH ST,0,,COURT ST,Fugro,300,31346157280,2185,399,SIXTH ST,02/15,1475205420000,,Completed,,,155882,0,,0.15094398,327.5598631537929,25,,6TH ST
FT,323.57870465,329,0,ST0019007,53,,5,,COURT ST,0,,CLAY ST,Fugro,400,31265157223,2186,499,SIXTH ST,02/15,1475205421000,,Completed,,,155883,0,,0.14708122,322.2966166505008,25,,6TH ST
MD,306.68278097,339,0,ST0019011,84,,5,,FLOYD ST,0,,FILLMORE ST,Fugro,1400,30456156650,2187,1499,SIXTH ST,02/15,1475205422000,,Completed,,,155884,0,,0.13940126,304.69108471201093,25,,6TH ST
MD,319.34367626,2458,0,ST0697002,0,Consolidated from multiple records,5,,CLAY ST,0,,MADISON ST & 4TH ST,Fugro,500,31052157348,2188,599,,02/15,1475205424000,,Completed,,,155885,0,,0.14515621,317.93633750133677,25,,LUCADO PL
MD,324.82925325,,0,ST0697001,60,,5,,BEGIN,0,,COURT ST,Fugro,300,31217157466,2189,399,,02/15,1475205425000,,Completed,,,155886,0,,0.14764966,324.78171284039,25,,LUCADO PL
MD,318.90537214,274,0,ST0017008,49,,5,,JACKSON ST,0,,POLK ST,Fugro,900,30731157120,2190,999,FOURTH ST,02/15,1475205426000,,Completed,,,155887,0,,0.14495698,317.2035263851104,25,,4TH ST
MD,526.2610673,2037,0,ST0575001,86,,5,,MACLEOD ST,0,,RIVERMONT AVE,Fugro,100,30029159368,2191,299,,02/15,1475205428000,,Completed,,,154181,0,,0.23920957,524.1472301028987,25,,IRVINGTON ST
TF,510.1046493,1999,0,ST0562002,44,,5,,BEGIN,0,,ZENOBIA ST,Fugro,2,30229159475,2192,98,,02/15,1475205429000,,Completed,,,154182,0,,0.23186574,508.10429396131565,25,,HURON AVE
MD,674.18086604,2000,0,ST0562003,37,,5,,ZENOBIA ST,0,,RIVERMONT AVE,Fugro,100,30124159331,2193,299,,02/15,1475205430000,,Completed,,,154183,0,,0.30644584,674.0282024088469,25,,HURON AVE
MD,121.83690776,3450,1,ST1025036,99,,2,,IRVINGTON ST,0,,LOUDON ST,Fugro,2025,29969159312,2194,2099,,02/15,1475205432000,,Completed,,148517,154184,0,,0.03955743,121.82058337301368,35,,RIVERMONT AVE
MD,92.92820648,3414,1,ST1025016,100,,2,,HURON AVE,0,,HAWES ST,Fugro,1925,30054159254,2195,1999,,02/15,1475205433000,,Completed,,150142,154185,0,,0.03017149,92.90927415316763,35,,RIVERMONT AVE
MD,271.70249319,3415,1,ST1025018,2,,2,,HOLLY ST,0,,HURON AVE,Fugro,1900,30100159222,2196,1924,,02/15,1475205434000,,Completed,,150152,154186,0,,0.08821509,271.5305735141874,35,,RIVERMONT AVE
MD,443.61324551,3449,1,ST1025015,8,,2,,GRAYSON ST,0,,HOLLY ST,Fugro,1800,30190159161,2197,1899,,02/15,1475205436000,,Completed,,150302,154187,0,,0.14403027,443.43392626517686,35,,RIVERMONT AVE
MD,746.11424615,,0,ST0523003,,,5,,VALLEY DR-Paper,0,,GILLIAM AVE-Paper,,400,,2198,599,,,1475205437000,,Paper,,,,0,,0.33914283,739.6237942989022,25,,HESTER AVE
MD,184.92940785,,0,ST0441002,,,5,,HESTER AVE-Paper,0,,ROLFE AVE,,0,,2199,0,,,1475205439000,,Paper,,,,0,,0.08405882,180.96787287274955,25,,GILLIAM AVE
MD,140.70269809,,0,ST0483002,,,5,,CHARLES ST-Paper,0,,ARLINGTON ST-Paper,,0,,2200,0,,,1475205440000,,Paper,,,,0,,0.06395577,140.47913124977697,25,,HALCOME ST
MD,531.39830642,,0,ST0483003,,,5,,ARLINGTON ST-Paper,0,,VILLA RD-Paper,,500,,2201,520,,,1475205441000,,Paper,,,,0,,0.24154468,530.0376403459672,25,,HALCOME ST
MD,219.58244576,,0,ST0843007,,,5,,HALCOME ST-Paper,0,,BRANCH ST-Paper,,0,,2202,0,,,1475205443000,,Paper,,,,0,,0.0998102,215.55254896859162,25,,NORFOLK AVE
MD,173.00204096,,0,ST0843008,,,5,,BRANCH ST-Paper,0,,L ST,,0,,2203,0,,,1475205444000,,Paper,,,,0,,0.07863729,171.67708164710487,25,,NORFOLK AVE
MD,480.79900497,,0,ST0843009,,,5,,BRANCH ST-Paper,0,,BRANCH ST-Paper,,0,,2204,0,,,1475205445000,,Paper,,,,0,,0.218545,475.02404899387625,25,,NORFOLK AVE
MD,353.47856405,,0,ST0483004,,,5,,VILLA RD-Paper,0,,NORFOLK AVE-Paper,,521,,2205,599,,,1475205447000,,Paper,,,,0,,0.16067207,348.0741838286967,25,,HALCOME ST
MD,75.35241614,,0,ST0775006,,,5,,BEGIN,0,,PRESTON ST-Paper,,0,,2206,0,,,1475205448000,,Paper,,,,0,,0.03425109,75.05623863240534,25,,MILLER ST
MD,443.01064627,,0,ST0913005,,,5,,DUNCAN ST-Paper,0,,MAURY ST-Paper & ECTOR ST-Paper,,300,,2207,399,,,1475205449000,,Paper,,,,0,,0.20136847,442.4487805783143,25,,PARK DR
MD,341.9880597,,0,ST0066003,,,5,,MONSVIEW PL,0,,BOSTON AVE-Paper,,0,,2208,0,,,1475205451000,,Paper,,,,0,,0.15544911,341.1133672460746,25,,ASPEN ST
MD,187.45439214,,0,ST0444001,,,5,,GORDON ST,0,,END,,0,,2209,0,,,1475205452000,,Paper,,,,0,,0.08520654,186.2415388411158,25,,GLADSTONE ST
MD,344.63425885,,0,ST0059001,,,5,,ARLINGTON ST,0,,NORFOLK AVE,,1,,2210,4,,,1475205453000,,Paper,,,,0,,0.15665193,344.4093026236859,25,,ARLINGTON PL
MD,479.56836929,,0,ST0747002,,,5,,SELF,0,,END,,0,,2211,0,,,1475205455000,,Paper,,,,0,,0.21798562,479.05108213439746,25,,MEADHILL LN
MD,370.48587877,,0,ST0731002,,,5,,HUNT ST-Paper,0,,LOVELL ST-Paper,,400,,2212,499,,,1475205456000,,Paper,,,,0,,0.16840267,358.7498236917399,25,,MAURY ST
MD,172.47151396,,0,ST0051003,,,5,,LESLIE ST,0,,END,,2800,,2213,2899,,,1475205457000,,Paper,,,,0,,0.07839614,171.99987121583095,25,,ANTHONY PL
MD,190.09447907,,0,ST0826002,,,5,,SELF,0,,END,,0,,2214,0,,,1475205459000,,Paper,,,,0,,0.08640658,189.4182975009287,25,,NEAL ST
MD,107.69632443,,0,ST0664002,,,5,,SELF,0,,END,,0,,2215,0,,,1475205460000,,Paper,,,,0,,0.04895287,107.55208751940492,25,,LESLIE ST
MD,220.76254286,,0,ST0804005,,,5,,SELF,0,,PARKLAND DR,,0,,2216,0,,,1475205461000,,Paper,,,,0,,0.10034661,218.26868273716596,25,,MORRISON DR
MD,519.41021583,,0,ST1269001,,,5,,EAST RANDOLPH PL-Paper,0,,EAST RANDOLPH PL,,400,,2217,499,,,1475205463000,,Paper,,,,0,,0.23609555,516.7593389791647,25,W RANDOLPH PL,WEST RANDOLPH PL
